id,clave_sat,state_id/id,name
__export__.res_country_state_ciudad_11GRO,11,GRO,Ciudad Altamirano
__export__.res_country_state_ciudad_11GUA,11,GUA,Silao
__export__.res_country_state_ciudad_11HID,11,HID,Santiago Tulantepec
__export__.res_country_state_ciudad_11JAL,11,JAL,Tlajomulco de Zúñiga
__export__.res_country_state_ciudad_11MEX,11,MEX,Villa Nicolás Romero
__export__.res_country_state_ciudad_11MIC,11,MIC,Zamora de Hidalgo
__export__.res_country_state_ciudad_11NAY,11,NAY,Ixtlán del Río
__export__.res_country_state_ciudad_11NLE,11,NLE,Doctor Arroyo
__export__.res_country_state_ciudad_11OAX,11,OAX,Santiago Suchilquitongo
__export__.res_country_state_ciudad_11PUE,11,PUE,Cuautlancingo
__export__.res_country_state_ciudad_11SIN,11,SIN,Choix
__export__.res_country_state_ciudad_11SLP,11,SLP,Tamuin
__export__.res_country_state_ciudad_11SON,11,SON,Puerto Peñasco
__export__.res_country_state_ciudad_11TAB,11,TAB,Frontera
__export__.res_country_state_ciudad_11TAM,11,TAM,Ciudad Victoria
__export__.res_country_state_ciudad_11VER,11,VER,Minatitlán
__export__.res_country_state_ciudad_11ZAC,11,ZAC,Nochistlán de Mejía
__export__.res_country_state_ciudad_12BCS,12,BCS,Santa Rosalía
__export__.res_country_state_ciudad_12COA,12,COA,Castaños
__export__.res_country_state_ciudad_12CHH,12,CHH,José Mariano Jiménez
__export__.res_country_state_ciudad_12CHP,12,CHP,Tonalá
__export__.res_country_state_ciudad_12DIF,12,DIF,Ciudad de México
__export__.res_country_state_ciudad_12DUR,12,DUR,Santa María del Oro
__export__.res_country_state_ciudad_12GRO,12,GRO,Buenavista de Cuellar
__export__.res_country_state_ciudad_12GUA,12,GUA,Jerécuaro
__export__.res_country_state_ciudad_12HID,12,HID,Ixmiquilpan
__export__.res_country_state_ciudad_12JAL,12,JAL,Tonalá
__export__.res_country_state_ciudad_12MEX,12,MEX,Tecamac de Felipe Villanueva
__export__.res_country_state_ciudad_12MIC,12,MIC,Heroica Zitácuaro
__export__.res_country_state_ciudad_12NAY,12,NAY,Bucerías
__export__.res_country_state_ciudad_12NLE,12,NLE,Ciénega de Flores
__export__.res_country_state_ciudad_12OAX,12,OAX,San Felipe Jalapa de Díaz
__export__.res_country_state_ciudad_12PUE,12,PUE,Tepeaca
__export__.res_country_state_ciudad_12SIN,12,SIN,Villa Unión
__export__.res_country_state_ciudad_12SLP,12,SLP,Tamasopo
__export__.res_country_state_ciudad_12SON,12,SON,Heroica Ciudad de Cananea
__export__.res_country_state_ciudad_12TAB,12,TAB,Cunduacán
__export__.res_country_state_ciudad_12TAM,12,TAM,González
__export__.res_country_state_ciudad_12VER,12,VER,Orizaba
__export__.res_country_state_ciudad_12ZAC,12,ZAC,Víctor Rosales
__export__.res_country_state_ciudad_13COA,13,COA,Francisco I. Madero (Chávez)
__export__.res_country_state_ciudad_13CHH,13,CHH,Manuel Ojinaga
__export__.res_country_state_ciudad_13CHP,13,CHP,Mapastepec
__export__.res_country_state_ciudad_13DIF,13,DIF,Ciudad de México
__export__.res_country_state_ciudad_13GRO,13,GRO,Cutzamala de Pinzón
__export__.res_country_state_ciudad_13GUA,13,GUA,Santiago Maravatío
__export__.res_country_state_ciudad_13HID,13,HID,Tepeji del Rio
__export__.res_country_state_ciudad_13JAL,13,JAL,Tuxpan
__export__.res_country_state_ciudad_13MEX,13,MEX,Tepotzotlán
__export__.res_country_state_ciudad_13MIC,13,MIC,Paracho de Verduzco
__export__.res_country_state_ciudad_13NAY,13,NAY,Las Varas
__export__.res_country_state_ciudad_13NLE,13,NLE,Hualahuises
__export__.res_country_state_ciudad_13OAX,13,OAX,Bahias de Huatulco
__export__.res_country_state_ciudad_13PUE,13,PUE,Tecamachalco
__export__.res_country_state_ciudad_13SIN,13,SIN,Sinaloa de Leyva
